id,x_pix,y_pix,x_pix_1based,y_pix_1based,x_arcsec_centered,y_arcsec_centered,flux_aperture_bgsub,local_bkg_per_pix
1,113.27811958582355,70.54132735185283,114.27811958582355,71.54132735185283,1.20212170716053,-0.12271885209256231,7322.243776547007,5.75791944981126
3,103.70397764922618,91.52319253541218,104.70397764922618,92.52319253541218,0.9053233071260114,0.5277189685977776,4334.265307004047,3.4410757377483914
2,40.752665243696924,107.01962354758025,41.752665243696924,108.01962354758025,-1.0461673774453952,1.0081083299749878,3845.7720130631083,2.8506554637235593
4,70.45014115737013,45.578953741518696,71.45014115737013,46.578953741518696,-0.1255456241215261,-0.8965524340129204,2846.1162953360727,2.5291865350909313
