id,x_pix,y_pix,x_pix_1based,y_pix_1based,x_arcsec_centered,y_arcsec_centered,flux_aperture_bgsub,local_bkg_per_pix
2,104.75962744189346,141.35109939596157,105.75962744189346,142.35109939596157,0.26298137209467287,2.0925549697980785,1518.5808847826343,1.9216171368925177
1,126.55172872698627,132.0424812158331,127.55172872698627,133.0424812158331,1.3525864363493136,1.6271240607916555,1370.4980253175236,1.7000346987901116
3,79.49591978891023,139.7995463931026,80.49591978891023,140.7995463931026,-1.0002040105544887,2.0149773196551295,534.3159761280339,1.317782925305688
4,94.97813819587626,77.3662570442843,95.97813819587626,78.3662570442843,-0.22609309020618726,-1.1066871477857851,155.71013073808518,0.6957360407456217
